"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"KZ000035188","ASTANA, KZ","1960-01-01","0.00",,"14","20","12"
"KZ000035188","ASTANA, KZ","1960-01-02","0.02",,"8","17","-4"
"KZ000035188","ASTANA, KZ","1960-01-03","0.00",,"0","9","-12"
"KZ000035188","ASTANA, KZ","1960-01-04","0.00",,"15","20","7"
"KZ000035188","ASTANA, KZ","1960-01-05","0.11",,"14","20","11"
"KZ000035188","ASTANA, KZ","1960-01-06","0.02",,"10","13","7"
"KZ000035188","ASTANA, KZ","1960-01-07","0.04",,"16","17","13"
"KZ000035188","ASTANA, KZ","1960-01-08","0.00",,"17","19","14"
"KZ000035188","ASTANA, KZ","1960-01-09","0.00",,"13","18","9"
"KZ000035188","ASTANA, KZ","1960-01-10","0.09",,"26","30","15"
"KZ000035188","ASTANA, KZ","1960-01-11","0.03",,"18","30","14"
"KZ000035188","ASTANA, KZ","1960-01-12","0.05",,"18","23","15"
"KZ000035188","ASTANA, KZ","1960-01-13","0.02",,"8","19","-5"
"KZ000035188","ASTANA, KZ","1960-01-14","0.06",,"13","18","-1"
"KZ000035188","ASTANA, KZ","1960-01-15","0.02",,"15","18","14"
"KZ000035188","ASTANA, KZ","1960-01-16","0.00",,"-6","14","-19"
"KZ000035188","ASTANA, KZ","1960-01-17","0.00",,"-16","-4","-28"
"KZ000035188","ASTANA, KZ","1960-01-18","0.00",,"-1","7","-8"
"KZ000035188","ASTANA, KZ","1960-01-19","0.00",,"4","8","-1"
"KZ000035188","ASTANA, KZ","1960-01-20","0.00",,"-8","0","-12"
"KZ000035188","ASTANA, KZ","1960-01-21","0.00",,"-6","3","-12"
"KZ000035188","ASTANA, KZ","1960-01-22","0.00",,"-1","7","-10"
"KZ000035188","ASTANA, KZ","1960-01-23","0.00",,"4","13","-3"
"KZ000035188","ASTANA, KZ","1960-01-24","0.00",,"3","11","0"
"KZ000035188","ASTANA, KZ","1960-01-25","0.00",,"2","13","-8"
"KZ000035188","ASTANA, KZ","1960-01-26","0.00",,"19","22","10"
"KZ000035188","ASTANA, KZ","1960-01-27","0.06",,"10","22","-2"
"KZ000035188","ASTANA, KZ","1960-01-28","0.01",,"6","13","-6"
"KZ000035188","ASTANA, KZ","1960-01-29","0.06",,"17","18","13"
"KZ000035188","ASTANA, KZ","1960-01-30","0.09",,"17","29","1"
"KZ000035188","ASTANA, KZ","1960-01-31",,,"-2","15","-16"
"KZ000035188","ASTANA, KZ","1960-02-01","0.03",,"26","28","15"
"KZ000035188","ASTANA, KZ","1960-02-02","0.09",,"27","37","16"
"KZ000035188","ASTANA, KZ","1960-02-03","0.00",,"5","16","0"
"KZ000035188","ASTANA, KZ","1960-02-04","0.06",,"0","3","-3"
"KZ000035188","ASTANA, KZ","1960-02-05","0.00",,"-11","-2","-16"
"KZ000035188","ASTANA, KZ","1960-02-06","0.00",,"-18","-8","-26"
"KZ000035188","ASTANA, KZ","1960-02-07","0.00",,"-18","-3","-27"
"KZ000035188","ASTANA, KZ","1960-02-08","0.00",,"-1","5","-16"
"KZ000035188","ASTANA, KZ","1960-02-09","0.00",,"-3","4","-10"
"KZ000035188","ASTANA, KZ","1960-02-10","0.02",,"9","17","0"
"KZ000035188","ASTANA, KZ","1960-02-11","0.00",,"2","8","-4"
"KZ000035188","ASTANA, KZ","1960-02-12","0.01",,"15","21","8"
"KZ000035188","ASTANA, KZ","1960-02-13","0.02",,"18","22","9"
"KZ000035188","ASTANA, KZ","1960-02-14","0.01",,"16","20","14"
"KZ000035188","ASTANA, KZ","1960-02-15","0.00",,"8","18","-1"
"KZ000035188","ASTANA, KZ","1960-02-16","0.00",,"8","18","0"
"KZ000035188","ASTANA, KZ","1960-02-17","0.00",,"7","18","0"
"KZ000035188","ASTANA, KZ","1960-02-18","0.00",,"10","20","1"
"KZ000035188","ASTANA, KZ","1960-02-19","0.00",,"14","23","8"
"KZ000035188","ASTANA, KZ","1960-02-20","0.00",,"19","31","10"
"KZ000035188","ASTANA, KZ","1960-02-21","0.07",,"22","31","2"
"KZ000035188","ASTANA, KZ","1960-02-22","0.00",,"-9","2","-19"
"KZ000035188","ASTANA, KZ","1960-02-23","0.00",,"-9","8","-20"
"KZ000035188","ASTANA, KZ","1960-02-24","0.00",,"-4","8","-13"
"KZ000035188","ASTANA, KZ","1960-02-25","0.00",,"1","16","-11"
"KZ000035188","ASTANA, KZ","1960-02-26","0.00",,"2","17","-7"
"KZ000035188","ASTANA, KZ","1960-02-27","0.00",,"1","12","-8"
"KZ000035188","ASTANA, KZ","1960-02-28","0.00",,"-4","7","-12"
"KZ000035188","ASTANA, KZ","1960-02-29","0.02",,"9","18","0"
"KZ000035188","ASTANA, KZ","1960-03-01","0.01",,"8","17","1"
"KZ000035188","ASTANA, KZ","1960-03-02","0.03",,"8","16","0"
"KZ000035188","ASTANA, KZ","1960-03-03","0.13",,"12","15","10"
"KZ000035188","ASTANA, KZ","1960-03-04","0.04",,"14","22","9"
"KZ000035188","ASTANA, KZ","1960-03-05","0.01",,"7","9","4"
"KZ000035188","ASTANA, KZ","1960-03-06","0.05",,"-3","6","-6"
"KZ000035188","ASTANA, KZ","1960-03-07","0.00",,"-16","-6","-23"
"KZ000035188","ASTANA, KZ","1960-03-08","0.00",,"-20","-10","-29"
"KZ000035188","ASTANA, KZ","1960-03-09","0.01",,"-7","1","-18"
"KZ000035188","ASTANA, KZ","1960-03-10","0.00",,"-4","7","-13"
"KZ000035188","ASTANA, KZ","1960-03-11","0.00",,"7","14","0"
"KZ000035188","ASTANA, KZ","1960-03-12","0.00",,"-1","11","-9"
"KZ000035188","ASTANA, KZ","1960-03-13","0.00",,"-7","2","-18"
"KZ000035188","ASTANA, KZ","1960-03-14","0.01",,"-4","6","-16"
"KZ000035188","ASTANA, KZ","1960-03-15","0.00",,"-5","5","-16"
"KZ000035188","ASTANA, KZ","1960-03-16","0.07",,"4","20","-5"
"KZ000035188","ASTANA, KZ","1960-03-17","0.00",,"-13","-1","-23"
"KZ000035188","ASTANA, KZ","1960-03-18","0.00",,"-14","-5","-20"
"KZ000035188","ASTANA, KZ","1960-03-19","0.00",,"-19","-5","-34"
"KZ000035188","ASTANA, KZ","1960-03-20","0.00",,"1","8","-9"
"KZ000035188","ASTANA, KZ","1960-03-21","0.00",,"4","12","-2"
"KZ000035188","ASTANA, KZ","1960-03-22","0.05",,"9","19","-3"
"KZ000035188","ASTANA, KZ","1960-03-23","0.08",,"21","25","15"
"KZ000035188","ASTANA, KZ","1960-03-24","0.01",,"22","24","20"
"KZ000035188","ASTANA, KZ","1960-03-25","0.00",,"19","26","14"
"KZ000035188","ASTANA, KZ","1960-03-26","0.00",,"5","16","-8"
"KZ000035188","ASTANA, KZ","1960-03-27","0.02",,"5","13","-2"
"KZ000035188","ASTANA, KZ","1960-03-28","0.00",,"-2","13","-13"
"KZ000035188","ASTANA, KZ","1960-03-29","0.00",,"7","22","-5"
"KZ000035188","ASTANA, KZ","1960-03-30","0.00",,"7","21","-5"
"KZ000035188","ASTANA, KZ","1960-03-31","0.00",,"8","22","-3"
"KZ000035188","ASTANA, KZ","1960-04-01","0.00",,"13","27","3"
"KZ000035188","ASTANA, KZ","1960-04-02","0.00",,"22","36","0"
"KZ000035188","ASTANA, KZ","1960-04-03","0.00",,"29","38","19"
"KZ000035188","ASTANA, KZ","1960-04-04","0.04",,"30","35","23"
"KZ000035188","ASTANA, KZ","1960-04-05","0.00",,"28","34","25"
"KZ000035188","ASTANA, KZ","1960-04-06","0.04",,"20","26","16"
"KZ000035188","ASTANA, KZ","1960-04-07","0.14",,"7","16","-3"
"KZ000035188","ASTANA, KZ","1960-04-08","0.00",,"3","19","-11"
"KZ000035188","ASTANA, KZ","1960-04-09","0.00",,"7","20","-4"
"KZ000035188","ASTANA, KZ","1960-04-10","0.00",,"16","28","2"
"KZ000035188","ASTANA, KZ","1960-04-11","0.00",,"27","30","24"
"KZ000035188","ASTANA, KZ","1960-04-12","0.00",,"28","37","23"
"KZ000035188","ASTANA, KZ","1960-04-13","0.00",,"27","35","15"
"KZ000035188","ASTANA, KZ","1960-04-14","0.01",,"26","37","15"
"KZ000035188","ASTANA, KZ","1960-04-15","0.00",,"30","39","22"
"KZ000035188","ASTANA, KZ","1960-04-16","0.00",,"34","49","23"
"KZ000035188","ASTANA, KZ","1960-04-17","0.00",,"40","51","27"
"KZ000035188","ASTANA, KZ","1960-04-18","0.00",,"43","52","33"
"KZ000035188","ASTANA, KZ","1960-04-19","0.00",,"48","61","35"
"KZ000035188","ASTANA, KZ","1960-04-20","0.00",,"50","62","36"
"KZ000035188","ASTANA, KZ","1960-04-21","0.02",,"40","55","32"
"KZ000035188","ASTANA, KZ","1960-04-22","0.00",,"38","46","29"
"KZ000035188","ASTANA, KZ","1960-04-23","0.00",,"41","53","31"
"KZ000035188","ASTANA, KZ","1960-04-24","0.00",,"48","61","39"
"KZ000035188","ASTANA, KZ","1960-04-25","0.00",,"51","65","40"
"KZ000035188","ASTANA, KZ","1960-04-26","0.00",,"55","64","46"
"KZ000035188","ASTANA, KZ","1960-04-27","0.00",,"56","70","45"
"KZ000035188","ASTANA, KZ","1960-04-28","0.01",,"54","69","43"
"KZ000035188","ASTANA, KZ","1960-04-29","0.18",,"43","53","38"
"KZ000035188","ASTANA, KZ","1960-04-30","0.00",,"38","47","35"
"KZ000035188","ASTANA, KZ","1960-05-01","0.01",,"35","41","30"
"KZ000035188","ASTANA, KZ","1960-05-02","0.00",,"36","45","24"
"KZ000035188","ASTANA, KZ","1960-05-03","0.00",,"40","50","26"
"KZ000035188","ASTANA, KZ","1960-05-04","0.00",,"44","53","34"
"KZ000035188","ASTANA, KZ","1960-05-05","0.07",,"41","53","33"
"KZ000035188","ASTANA, KZ","1960-05-06","0.17",,"40","48","31"
"KZ000035188","ASTANA, KZ","1960-05-07","0.17",,"44","52","36"
"KZ000035188","ASTANA, KZ","1960-05-08","0.34",,"43","49","38"
"KZ000035188","ASTANA, KZ","1960-05-09","0.35",,"36","45","32"
"KZ000035188","ASTANA, KZ","1960-05-10","0.13",,"39","45","35"
"KZ000035188","ASTANA, KZ","1960-05-11","0.11",,"41","48","32"
"KZ000035188","ASTANA, KZ","1960-05-12","0.02",,"47","57","36"
"KZ000035188","ASTANA, KZ","1960-05-13","0.00",,"47","56","38"
"KZ000035188","ASTANA, KZ","1960-05-14","0.24",,"49","56","42"
"KZ000035188","ASTANA, KZ","1960-05-15","0.00",,"51","63","38"
"KZ000035188","ASTANA, KZ","1960-05-16","0.00",,"56","66","42"
"KZ000035188","ASTANA, KZ","1960-05-17","0.00",,"60","72","45"
"KZ000035188","ASTANA, KZ","1960-05-18","0.00",,"56","66","49"
"KZ000035188","ASTANA, KZ","1960-05-19","0.00",,"49","59","37"
"KZ000035188","ASTANA, KZ","1960-05-20","0.00",,"52","67","36"
"KZ000035188","ASTANA, KZ","1960-05-21","0.01",,"57","66","47"
"KZ000035188","ASTANA, KZ","1960-05-22","0.00",,"58","71","46"
"KZ000035188","ASTANA, KZ","1960-05-23","0.17",,"53","62","50"
"KZ000035188","ASTANA, KZ","1960-05-24","0.23",,"43","53","37"
"KZ000035188","ASTANA, KZ","1960-05-25","0.00",,"45","54","31"
"KZ000035188","ASTANA, KZ","1960-05-26","0.01",,"49","60","36"
"KZ000035188","ASTANA, KZ","1960-05-27","0.00",,"58","67","49"
"KZ000035188","ASTANA, KZ","1960-05-28","0.00",,"46","59","37"
"KZ000035188","ASTANA, KZ","1960-05-29","0.00",,"48","57","35"
"KZ000035188","ASTANA, KZ","1960-05-30","0.00",,"50","62","40"
"KZ000035188","ASTANA, KZ","1960-05-31","0.06",,"52","62","41"
"KZ000035188","ASTANA, KZ","1960-06-01","0.01",,"57","70","48"
"KZ000035188","ASTANA, KZ","1960-06-02","0.00",,"54","63","45"
"KZ000035188","ASTANA, KZ","1960-06-03","0.00",,"58","71","43"
"KZ000035188","ASTANA, KZ","1960-06-04","0.00",,"55","68","46"
"KZ000035188","ASTANA, KZ","1960-06-05","0.00",,"63","76","50"
"KZ000035188","ASTANA, KZ","1960-06-06","0.42",,"59","66","55"
"KZ000035188","ASTANA, KZ","1960-06-07","0.31",,"51","61","47"
"KZ000035188","ASTANA, KZ","1960-06-08","0.14",,"45","53","43"
"KZ000035188","ASTANA, KZ","1960-06-09","0.04",,"50","57","42"
"KZ000035188","ASTANA, KZ","1960-06-10","0.02",,"57","62","52"
"KZ000035188","ASTANA, KZ","1960-06-11","0.00",,"57","70","42"
"KZ000035188","ASTANA, KZ","1960-06-12","0.01",,"61","70","50"
"KZ000035188","ASTANA, KZ","1960-06-13","0.29",,"64","81","50"
"KZ000035188","ASTANA, KZ","1960-06-14","0.00",,"72","85","55"
"KZ000035188","ASTANA, KZ","1960-06-15","0.02",,"67","79","60"
"KZ000035188","ASTANA, KZ","1960-06-16","0.08",,"55","67","51"
"KZ000035188","ASTANA, KZ","1960-06-17","0.00",,"60","74","45"
"KZ000035188","ASTANA, KZ","1960-06-18","0.00",,"71","85","57"
"KZ000035188","ASTANA, KZ","1960-06-19","0.00",,"75","86","61"
"KZ000035188","ASTANA, KZ","1960-06-20","0.02",,"74","83","65"
"KZ000035188","ASTANA, KZ","1960-06-21","0.00",,"75","85","63"
"KZ000035188","ASTANA, KZ","1960-06-22","0.00",,"74","81","62"
"KZ000035188","ASTANA, KZ","1960-06-23","0.00",,"74","83","62"
"KZ000035188","ASTANA, KZ","1960-06-24","0.00",,"77","86","66"
"KZ000035188","ASTANA, KZ","1960-06-25","0.00",,"78","89","63"
"KZ000035188","ASTANA, KZ","1960-06-26","0.00",,"81","91","65"
"KZ000035188","ASTANA, KZ","1960-06-27","0.02",,"76","88","67"
"KZ000035188","ASTANA, KZ","1960-06-28","0.41",,"65","76","61"
"KZ000035188","ASTANA, KZ","1960-06-29","0.38",,"68","77","61"
"KZ000035188","ASTANA, KZ","1960-06-30","0.59",,"65","76","54"
"KZ000035188","ASTANA, KZ","1960-07-01","0.00",,"63","74","56"
"KZ000035188","ASTANA, KZ","1960-07-02","0.00",,"63","71","56"
"KZ000035188","ASTANA, KZ","1960-07-03","0.00",,"65","74","51"
"KZ000035188","ASTANA, KZ","1960-07-04","0.00",,"69","78","56"
"KZ000035188","ASTANA, KZ","1960-07-05","0.00",,"72","81","60"
"KZ000035188","ASTANA, KZ","1960-07-06","0.00",,"71","85","57"
"KZ000035188","ASTANA, KZ","1960-07-07","0.00",,"67","77","60"
"KZ000035188","ASTANA, KZ","1960-07-08","0.53",,"59","67","56"
"KZ000035188","ASTANA, KZ","1960-07-09","0.26",,"63","70","57"
"KZ000035188","ASTANA, KZ","1960-07-10","0.00",,"65","74","56"
"KZ000035188","ASTANA, KZ","1960-07-11","0.00",,"64","74","59"
"KZ000035188","ASTANA, KZ","1960-07-12","0.02",,"64","72","56"
"KZ000035188","ASTANA, KZ","1960-07-13","0.09",,"56","64","53"
"KZ000035188","ASTANA, KZ","1960-07-14","0.35",,"53","59","50"
"KZ000035188","ASTANA, KZ","1960-07-15","0.02",,"57","65","45"
"KZ000035188","ASTANA, KZ","1960-07-16","0.00",,"62","71","49"
"KZ000035188","ASTANA, KZ","1960-07-17","0.00",,"63","74","51"
"KZ000035188","ASTANA, KZ","1960-07-18","0.00",,"60","69","53"
"KZ000035188","ASTANA, KZ","1960-07-19","0.00",,"60","70","50"
"KZ000035188","ASTANA, KZ","1960-07-20","0.65",,"55","65","52"
"KZ000035188","ASTANA, KZ","1960-07-21","0.05",,"57","65","47"
"KZ000035188","ASTANA, KZ","1960-07-22","0.00",,"58","67","46"
"KZ000035188","ASTANA, KZ","1960-07-23","0.33",,"58","65","53"
"KZ000035188","ASTANA, KZ","1960-07-24","0.00",,"59","69","48"
"KZ000035188","ASTANA, KZ","1960-07-25","0.15",,"60","71","50"
"KZ000035188","ASTANA, KZ","1960-07-26","0.38",,"63","75","57"
"KZ000035188","ASTANA, KZ","1960-07-27","0.00",,"61","69","54"
"KZ000035188","ASTANA, KZ","1960-07-28","0.24",,"53","64","46"
"KZ000035188","ASTANA, KZ","1960-07-29","0.19",,"59","67","52"
"KZ000035188","ASTANA, KZ","1960-07-30","0.00",,"53","62","46"
"KZ000035188","ASTANA, KZ","1960-07-31","0.12",,"54","61","51"
"KZ000035188","ASTANA, KZ","1960-08-01","0.08",,"57","64","52"
"KZ000035188","ASTANA, KZ","1960-08-02","0.01",,"58","64","54"
"KZ000035188","ASTANA, KZ","1960-08-03","0.09",,"59","66","52"
"KZ000035188","ASTANA, KZ","1960-08-04","0.02",,"62","73","49"
"KZ000035188","ASTANA, KZ","1960-08-05","0.09",,"65","82","55"
"KZ000035188","ASTANA, KZ","1960-08-06","0.00",,"70","83","56"
"KZ000035188","ASTANA, KZ","1960-08-07","0.00",,"71","81","59"
"KZ000035188","ASTANA, KZ","1960-08-08","0.00",,"74","85","62"
"KZ000035188","ASTANA, KZ","1960-08-09","0.00",,"74","86","62"
"KZ000035188","ASTANA, KZ","1960-08-10","0.12",,"69","80","60"
"KZ000035188","ASTANA, KZ","1960-08-11","0.06",,"71","80","63"
"KZ000035188","ASTANA, KZ","1960-08-12","0.00",,"62","76","56"
"KZ000035188","ASTANA, KZ","1960-08-13","0.31",,"61","72","55"
"KZ000035188","ASTANA, KZ","1960-08-14","1.06",,"53","61","47"
"KZ000035188","ASTANA, KZ","1960-08-15","0.48",,"54","60","47"
"KZ000035188","ASTANA, KZ","1960-08-16","0.00",,"60","69","52"
"KZ000035188","ASTANA, KZ","1960-08-17","0.00",,"61","71","52"
"KZ000035188","ASTANA, KZ","1960-08-18","0.00",,"64","75","51"
"KZ000035188","ASTANA, KZ","1960-08-19","0.00",,"67","77","56"
"KZ000035188","ASTANA, KZ","1960-08-20","0.00",,"67","79","56"
"KZ000035188","ASTANA, KZ","1960-08-21","0.00",,"63","73","53"
"KZ000035188","ASTANA, KZ","1960-08-22","0.00",,"60","70","53"
"KZ000035188","ASTANA, KZ","1960-08-23","0.12",,"56","62","52"
"KZ000035188","ASTANA, KZ","1960-08-24","0.00",,"49","57","43"
"KZ000035188","ASTANA, KZ","1960-08-25","0.00",,"47","54","40"
"KZ000035188","ASTANA, KZ","1960-08-26","0.01",,"48","54","44"
"KZ000035188","ASTANA, KZ","1960-08-27","0.00",,"49","58","37"
"KZ000035188","ASTANA, KZ","1960-08-28","0.00",,"52","64","38"
"KZ000035188","ASTANA, KZ","1960-08-29","0.00",,"52","62","45"
"KZ000035188","ASTANA, KZ","1960-08-30","0.00",,"54","74","38"
"KZ000035188","ASTANA, KZ","1960-08-31","0.00",,"62","76","50"
"KZ000035188","ASTANA, KZ","1960-09-01","0.00",,"65","77","51"
"KZ000035188","ASTANA, KZ","1960-09-02","0.00",,"65","76","53"
"KZ000035188","ASTANA, KZ","1960-09-03","0.00",,"65","77","54"
"KZ000035188","ASTANA, KZ","1960-09-04","0.00",,"66","80","53"
"KZ000035188","ASTANA, KZ","1960-09-05","0.00",,"69","85","56"
"KZ000035188","ASTANA, KZ","1960-09-06","0.00",,"62","73","54"
"KZ000035188","ASTANA, KZ","1960-09-07","0.00",,"60","81","45"
"KZ000035188","ASTANA, KZ","1960-09-08","0.00",,"62","76","50"
"KZ000035188","ASTANA, KZ","1960-09-09","0.00",,"63","80","48"
"KZ000035188","ASTANA, KZ","1960-09-10","0.00",,"63","78","49"
"KZ000035188","ASTANA, KZ","1960-09-11","0.00",,"65","77","55"
"KZ000035188","ASTANA, KZ","1960-09-12","0.03",,"64","82","52"
"KZ000035188","ASTANA, KZ","1960-09-13","0.04",,"60","68","56"
"KZ000035188","ASTANA, KZ","1960-09-14","0.00",,"55","66","41"
"KZ000035188","ASTANA, KZ","1960-09-15","0.00",,"51","62","45"
"KZ000035188","ASTANA, KZ","1960-09-16","0.00",,"44","51","36"
"KZ000035188","ASTANA, KZ","1960-09-17","0.00",,"45","53","38"
"KZ000035188","ASTANA, KZ","1960-09-18","0.06",,"44","50","42"
"KZ000035188","ASTANA, KZ","1960-09-19","0.02",,"44","47","38"
"KZ000035188","ASTANA, KZ","1960-09-20","0.00",,"40","49","30"
"KZ000035188","ASTANA, KZ","1960-09-21","0.00",,"41","48","38"
"KZ000035188","ASTANA, KZ","1960-09-22","0.06",,"39","47","34"
"KZ000035188","ASTANA, KZ","1960-09-23","0.00",,"42","47","38"
"KZ000035188","ASTANA, KZ","1960-09-24","0.04",,"40","47","33"
"KZ000035188","ASTANA, KZ","1960-09-25","0.11",,"33","42","31"
"KZ000035188","ASTANA, KZ","1960-09-26","0.01",,"34","43","29"
"KZ000035188","ASTANA, KZ","1960-09-27","0.00",,"45","59","32"
"KZ000035188","ASTANA, KZ","1960-09-28","0.00",,"46","63","31"
"KZ000035188","ASTANA, KZ","1960-09-29","0.00",,"48","63","36"
"KZ000035188","ASTANA, KZ","1960-09-30","0.00",,"51","64","38"
"KZ000035188","ASTANA, KZ","1960-10-01","0.00",,"48","66","35"
"KZ000035188","ASTANA, KZ","1960-10-02","0.00",,"50","70","36"
"KZ000035188","ASTANA, KZ","1960-10-03","0.00",,"45","55","40"
"KZ000035188","ASTANA, KZ","1960-10-04","0.00",,"36","47","28"
"KZ000035188","ASTANA, KZ","1960-10-05","0.00",,"33","44","21"
"KZ000035188","ASTANA, KZ","1960-10-06","0.00",,"35","49","20"
"KZ000035188","ASTANA, KZ","1960-10-07","0.02",,"38","44","33"
"KZ000035188","ASTANA, KZ","1960-10-08","0.00",,"42","58","25"
"KZ000035188","ASTANA, KZ","1960-10-09","0.10",,"33","48","29"
"KZ000035188","ASTANA, KZ","1960-10-10","0.00",,"27","38","22"
"KZ000035188","ASTANA, KZ","1960-10-11","0.00",,"28","43","17"
"KZ000035188","ASTANA, KZ","1960-10-12","0.00",,"31","48","20"
"KZ000035188","ASTANA, KZ","1960-10-13","0.00",,"33","42","28"
"KZ000035188","ASTANA, KZ","1960-10-14","0.00",,"35","55","22"
"KZ000035188","ASTANA, KZ","1960-10-15","0.00",,"42","63","28"
"KZ000035188","ASTANA, KZ","1960-10-16","0.00",,"44","63","30"
"KZ000035188","ASTANA, KZ","1960-10-17","0.04",,"41","52","34"
"KZ000035188","ASTANA, KZ","1960-10-18","0.01",,"31","36","29"
"KZ000035188","ASTANA, KZ","1960-10-19","0.00",,"27","33","21"
"KZ000035188","ASTANA, KZ","1960-10-20","0.00",,"18","26","12"
"KZ000035188","ASTANA, KZ","1960-10-21","0.00",,"20","25","15"
"KZ000035188","ASTANA, KZ","1960-10-22","0.00",,"22","38","11"
"KZ000035188","ASTANA, KZ","1960-10-23","0.00",,"31","49","18"
"KZ000035188","ASTANA, KZ","1960-10-24","0.00",,"35","53","22"
"KZ000035188","ASTANA, KZ","1960-10-25","0.00",,"35","45","23"
"KZ000035188","ASTANA, KZ","1960-10-26","0.00",,"21","40","15"
"KZ000035188","ASTANA, KZ","1960-10-27","0.12",,"20","28","11"
"KZ000035188","ASTANA, KZ","1960-10-28","0.00",,"17","23","6"
"KZ000035188","ASTANA, KZ","1960-10-29","0.00",,"29","37","16"
"KZ000035188","ASTANA, KZ","1960-10-30","0.19",,"38","42","35"
"KZ000035188","ASTANA, KZ","1960-10-31","0.00",,"24","36","21"
"KZ000035188","ASTANA, KZ","1960-11-01","0.04",,"30","35","22"
"KZ000035188","ASTANA, KZ","1960-11-02","0.00",,"40","45","34"
"KZ000035188","ASTANA, KZ","1960-11-03","0.06",,"30","43","23"
"KZ000035188","ASTANA, KZ","1960-11-04","0.16",,"21","24","20"
"KZ000035188","ASTANA, KZ","1960-11-05","0.00",,"9","20","3"
"KZ000035188","ASTANA, KZ","1960-11-06","0.00",,"13","20","3"
"KZ000035188","ASTANA, KZ","1960-11-07","0.00",,"26","30","19"
"KZ000035188","ASTANA, KZ","1960-11-08","0.00",,"20","30","12"
"KZ000035188","ASTANA, KZ","1960-11-09","0.00",,"21","26","13"
"KZ000035188","ASTANA, KZ","1960-11-10","0.00",,"28","31","23"
"KZ000035188","ASTANA, KZ","1960-11-11","0.02",,"29","31","24"
"KZ000035188","ASTANA, KZ","1960-11-12","0.00",,"27","33","20"
"KZ000035188","ASTANA, KZ","1960-11-13","0.10",,"30","32","27"
"KZ000035188","ASTANA, KZ","1960-11-14","0.06",,"2","30","-9"
"KZ000035188","ASTANA, KZ","1960-11-15","0.00",,"2","9","-12"
"KZ000035188","ASTANA, KZ","1960-11-16","0.00",,"4","10","-4"
"KZ000035188","ASTANA, KZ","1960-11-17","0.00",,"-5","4","-13"
"KZ000035188","ASTANA, KZ","1960-11-18","0.00",,"-22","-12","-28"
"KZ000035188","ASTANA, KZ","1960-11-19","0.00",,"-22","-13","-29"
"KZ000035188","ASTANA, KZ","1960-11-20","0.00",,"-16","-4","-26"
"KZ000035188","ASTANA, KZ","1960-11-21","0.00",,"-12","-1","-20"
"KZ000035188","ASTANA, KZ","1960-11-22","0.00",,"-1","13","-10"
"KZ000035188","ASTANA, KZ","1960-11-23","0.00",,"4","12","-3"
"KZ000035188","ASTANA, KZ","1960-11-24","0.00",,"0","8","-4"
"KZ000035188","ASTANA, KZ","1960-11-25","0.00",,"-2","11","-12"
"KZ000035188","ASTANA, KZ","1960-11-26","0.00",,"-7","8","-18"
"KZ000035188","ASTANA, KZ","1960-11-27","0.00",,"13","17","8"
"KZ000035188","ASTANA, KZ","1960-11-28","0.00",,"10","17","6"
"KZ000035188","ASTANA, KZ","1960-11-29","0.00",,"6","16","-2"
"KZ000035188","ASTANA, KZ","1960-11-30","0.00",,"16","24","7"
"KZ000035188","ASTANA, KZ","1960-12-01","0.03",,"16","22","6"
"KZ000035188","ASTANA, KZ","1960-12-02","0.00",,"13","24","0"
"KZ000035188","ASTANA, KZ","1960-12-03","0.00",,"28","31","24"
"KZ000035188","ASTANA, KZ","1960-12-04","0.37",,"26","29","20"
"KZ000035188","ASTANA, KZ","1960-12-05","0.06",,"17","21","10"
"KZ000035188","ASTANA, KZ","1960-12-06","0.02",,"22","26","15"
"KZ000035188","ASTANA, KZ","1960-12-07","0.01",,"25","29","22"
"KZ000035188","ASTANA, KZ","1960-12-08","0.00",,"21","25","18"
"KZ000035188","ASTANA, KZ","1960-12-09","0.00",,"25","28","19"
"KZ000035188","ASTANA, KZ","1960-12-10","0.01",,"22","28","15"
"KZ000035188","ASTANA, KZ","1960-12-11","0.00",,"12","17","6"
"KZ000035188","ASTANA, KZ","1960-12-12","0.00",,"4","13","-4"
"KZ000035188","ASTANA, KZ","1960-12-13","0.00",,"7","13","1"
"KZ000035188","ASTANA, KZ","1960-12-14","0.00",,"8","13","2"
"KZ000035188","ASTANA, KZ","1960-12-15","0.00",,"13","17","7"
"KZ000035188","ASTANA, KZ","1960-12-16","0.01",,"15","17","11"
"KZ000035188","ASTANA, KZ","1960-12-17","0.00",,"10","17","8"
"KZ000035188","ASTANA, KZ","1960-12-18","0.01",,"-4","11","-19"
"KZ000035188","ASTANA, KZ","1960-12-19","0.00",,"-3","5","-19"
"KZ000035188","ASTANA, KZ","1960-12-20","0.00",,"8","11","0"
"KZ000035188","ASTANA, KZ","1960-12-21","0.02",,"-3","15","-18"
"KZ000035188","ASTANA, KZ","1960-12-22","0.00",,"-11","1","-22"
"KZ000035188","ASTANA, KZ","1960-12-23","0.02",,"8","15","-3"
"KZ000035188","ASTANA, KZ","1960-12-24","0.01",,"22","24","14"
"KZ000035188","ASTANA, KZ","1960-12-25","0.02",,"0","21","-18"
"KZ000035188","ASTANA, KZ","1960-12-26","0.00",,"-17","-7","-27"
"KZ000035188","ASTANA, KZ","1960-12-27","0.06",,"14","20","-7"
"KZ000035188","ASTANA, KZ","1960-12-28","0.02",,"19","22","17"
