"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"KZ000036870","ALMATY, KZ","1960-06-17","0.00",,"65","73","58"
"KZ000036870","ALMATY, KZ","1960-06-18","0.00",,"64","73","51"
"KZ000036870","ALMATY, KZ","1960-06-19","0.00",,"69","80","55"
"KZ000036870","ALMATY, KZ","1960-06-20","0.00",,"73","82","64"
"KZ000036870","ALMATY, KZ","1960-06-21","0.00",,"75","83","67"
"KZ000036870","ALMATY, KZ","1960-06-22","0.01",,"76","86","65"
"KZ000036870","ALMATY, KZ","1960-06-23","0.01",,"74","84","61"
"KZ000036870","ALMATY, KZ","1960-06-24","0.00",,"77","84","67"
"KZ000036870","ALMATY, KZ","1960-06-25","0.00",,"76","85","67"
"KZ000036870","ALMATY, KZ","1960-06-26","0.00",,"76","85","65"
"KZ000036870","ALMATY, KZ","1960-06-27","0.01",,"76","86","66"
"KZ000036870","ALMATY, KZ","1960-06-28","0.00",,"79","88","70"
"KZ000036870","ALMATY, KZ","1960-06-29","0.00",,"80","87","69"
"KZ000036870","ALMATY, KZ","1960-06-30","0.00",,"76","86","62"
"KZ000036870","ALMATY, KZ","1960-07-01","0.02",,"76","87","66"
"KZ000036870","ALMATY, KZ","1960-07-02","0.03",,"78","86","66"
"KZ000036870","ALMATY, KZ","1960-07-03","0.16",,"75","85","62"
"KZ000036870","ALMATY, KZ","1960-07-04","0.00",,"77","85","67"
"KZ000036870","ALMATY, KZ","1960-07-05","0.00",,"79","88","66"
"KZ000036870","ALMATY, KZ","1960-07-06","0.00",,"79","89","69"
"KZ000036870","ALMATY, KZ","1960-07-07","0.00",,"83","93","77"
"KZ000036870","ALMATY, KZ","1960-07-08","0.00",,"82","89","76"
"KZ000036870","ALMATY, KZ","1960-07-09","0.00",,"78","87","67"
"KZ000036870","ALMATY, KZ","1960-07-10","0.01",,"73","83","67"
"KZ000036870","ALMATY, KZ","1960-07-11","0.00",,"77","85","69"
"KZ000036870","ALMATY, KZ","1960-07-12","0.52",,"71","84","62"
"KZ000036870","ALMATY, KZ","1960-07-13","0.17",,"72","81","63"
"KZ000036870","ALMATY, KZ","1960-07-14","0.00",,"68","77","62"
"KZ000036870","ALMATY, KZ","1960-07-15","0.01",,"69","76","59"
"KZ000036870","ALMATY, KZ","1960-07-16","0.04",,"68","78","61"
"KZ000036870","ALMATY, KZ","1960-07-17","0.64",,"61","68","54"
"KZ000036870","ALMATY, KZ","1960-07-18","0.00",,"66","73","56"
"KZ000036870","ALMATY, KZ","1960-07-19","0.00",,"71","79","61"
"KZ000036870","ALMATY, KZ","1960-07-20","0.13",,"68","82","60"
"KZ000036870","ALMATY, KZ","1960-07-21","0.00",,"65","72","58"
"KZ000036870","ALMATY, KZ","1960-07-22","0.00",,"67","79","55"
"KZ000036870","ALMATY, KZ","1960-07-23","0.00",,"73","84","62"
"KZ000036870","ALMATY, KZ","1960-07-24","0.00",,"78","88","69"
"KZ000036870","ALMATY, KZ","1960-07-25","0.00",,"72","83","60"
"KZ000036870","ALMATY, KZ","1960-07-26","0.20",,"69","80","62"
"KZ000036870","ALMATY, KZ","1960-07-27","0.00",,"71","81","59"
"KZ000036870","ALMATY, KZ","1960-07-28","0.50",,"70","77","61"
"KZ000036870","ALMATY, KZ","1960-07-29","0.65",,"66","77","57"
"KZ000036870","ALMATY, KZ","1960-07-30","0.00",,"70","77","56"
"KZ000036870","ALMATY, KZ","1960-07-31","0.02",,"68","74","59"
"KZ000036870","ALMATY, KZ","1960-08-01","0.00",,"68","81","56"
"KZ000036870","ALMATY, KZ","1960-08-02","0.00",,"72","82","64"
"KZ000036870","ALMATY, KZ","1960-08-03","0.00",,"67","73","57"
"KZ000036870","ALMATY, KZ","1960-08-04","0.01",,"67","74","60"
"KZ000036870","ALMATY, KZ","1960-08-05","0.00",,"68","78","58"
"KZ000036870","ALMATY, KZ","1960-08-06","0.00",,"71","80","60"
"KZ000036870","ALMATY, KZ","1960-08-07","0.00",,"73","83","61"
"KZ000036870","ALMATY, KZ","1960-08-08","0.00",,"76","87","65"
"KZ000036870","ALMATY, KZ","1960-08-09","0.00",,"78","90","66"
"KZ000036870","ALMATY, KZ","1960-08-10","0.00",,"78","89","70"
"KZ000036870","ALMATY, KZ","1960-08-11","0.00",,"76","87","68"
"KZ000036870","ALMATY, KZ","1960-08-12","0.00",,"78","87","69"
"KZ000036870","ALMATY, KZ","1960-08-13","0.00",,"81","96","70"
"KZ000036870","ALMATY, KZ","1960-08-14","0.00",,"85","95","78"
"KZ000036870","ALMATY, KZ","1960-08-15","0.01",,"74","83","65"
"KZ000036870","ALMATY, KZ","1960-08-16","0.00",,"68","74","60"
"KZ000036870","ALMATY, KZ","1960-08-17","0.00",,"65","75","53"
"KZ000036870","ALMATY, KZ","1960-08-18","0.00",,"69","80","60"
"KZ000036870","ALMATY, KZ","1960-08-19","0.00",,"69","80","58"
"KZ000036870","ALMATY, KZ","1960-08-20","0.00",,"72","86","60"
"KZ000036870","ALMATY, KZ","1960-08-21","0.00",,"80","91","70"
"KZ000036870","ALMATY, KZ","1960-08-22","0.00",,"78","87","72"
"KZ000036870","ALMATY, KZ","1960-08-23","0.00",,"72","84","61"
"KZ000036870","ALMATY, KZ","1960-08-24","0.00",,"73","85","60"
"KZ000036870","ALMATY, KZ","1960-08-25","0.00",,"72","83","61"
"KZ000036870","ALMATY, KZ","1960-08-26","0.00",,"61","73","49"
"KZ000036870","ALMATY, KZ","1960-08-27","0.00",,"69","87","50"
"KZ000036870","ALMATY, KZ","1960-08-28","0.00",,"76","88","67"
"KZ000036870","ALMATY, KZ","1960-08-29","0.00",,"75","87","62"
"KZ000036870","ALMATY, KZ","1960-08-30","0.11",,"65","75","59"
"KZ000036870","ALMATY, KZ","1960-08-31","0.00",,"65","78","56"
"KZ000036870","ALMATY, KZ","1960-09-01","0.00",,"69","81","57"
"KZ000036870","ALMATY, KZ","1960-09-02","0.00",,"71","83","61"
"KZ000036870","ALMATY, KZ","1960-09-03","0.00",,"66","76","59"
"KZ000036870","ALMATY, KZ","1960-09-04","0.00",,"70","81","61"
"KZ000036870","ALMATY, KZ","1960-09-05","0.00",,"69","77","64"
"KZ000036870","ALMATY, KZ","1960-09-06","0.00",,"68","81","59"
"KZ000036870","ALMATY, KZ","1960-09-07","0.00",,"71","81","63"
"KZ000036870","ALMATY, KZ","1960-09-08","0.00",,"69","80","63"
"KZ000036870","ALMATY, KZ","1960-09-09","0.00",,"70","81","59"
"KZ000036870","ALMATY, KZ","1960-09-10","0.00",,"69","76","62"
"KZ000036870","ALMATY, KZ","1960-09-11","0.00",,"67","76","60"
"KZ000036870","ALMATY, KZ","1960-09-12","0.03",,"65","71","58"
"KZ000036870","ALMATY, KZ","1960-09-13","0.00",,"68","79","60"
"KZ000036870","ALMATY, KZ","1960-09-14","0.00",,"70","82","61"
"KZ000036870","ALMATY, KZ","1960-09-15","0.00",,"74","88","60"
"KZ000036870","ALMATY, KZ","1960-09-16","0.00",,"62","78","52"
"KZ000036870","ALMATY, KZ","1960-09-17","0.00",,"66","82","49"
"KZ000036870","ALMATY, KZ","1960-09-18","0.01",,"69","81","54"
"KZ000036870","ALMATY, KZ","1960-09-19","0.00",,"58","71","49"
"KZ000036870","ALMATY, KZ","1960-09-20","0.12",,"53","61","48"
"KZ000036870","ALMATY, KZ","1960-09-21","0.24",,"51","57","48"
"KZ000036870","ALMATY, KZ","1960-09-22","0.00",,"51","62","45"
"KZ000036870","ALMATY, KZ","1960-09-23","0.00",,"55","67","43"
"KZ000036870","ALMATY, KZ","1960-09-24","0.00",,"53","59","50"
"KZ000036870","ALMATY, KZ","1960-09-25","0.00",,"52","62","47"
"KZ000036870","ALMATY, KZ","1960-09-26","0.23",,"43","54","39"
"KZ000036870","ALMATY, KZ","1960-09-27","0.00",,"41","51","31"
"KZ000036870","ALMATY, KZ","1960-09-28","0.00",,"44","59","34"
"KZ000036870","ALMATY, KZ","1960-09-29","0.00",,"51","66","37"
"KZ000036870","ALMATY, KZ","1960-09-30","0.00",,"57","72","47"
"KZ000036870","ALMATY, KZ","1960-10-01","0.00",,"58","71","50"
"KZ000036870","ALMATY, KZ","1960-10-02","0.00",,"58","72","51"
"KZ000036870","ALMATY, KZ","1960-10-03","0.00",,"63","81","48"
"KZ000036870","ALMATY, KZ","1960-10-04","0.00",,"59","67","51"
"KZ000036870","ALMATY, KZ","1960-10-05","0.00",,"54","66","43"
"KZ000036870","ALMATY, KZ","1960-10-06","0.00",,"54","64","46"
"KZ000036870","ALMATY, KZ","1960-10-07","0.31",,"53","62","49"
"KZ000036870","ALMATY, KZ","1960-10-08","0.00",,"51","64","40"
"KZ000036870","ALMATY, KZ","1960-10-09","0.00",,"58","73","45"
"KZ000036870","ALMATY, KZ","1960-10-10","0.00",,"53","65","47"
"KZ000036870","ALMATY, KZ","1960-10-11","0.00",,"43","57","34"
